"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 13 00:46:39 EEST 2026","Mon Jul 13 00:46:43 EEST 2026","3802","IoT Automation Suite","Sprint 4 & 5 Tests","com.dxc.iot.tests.AirPollutionDashboardTests","com.dxc.iot.tests.AirPollutionDashboardTests","testSorting_DDT","testSorting_DDT",""
"passed","Mon Jul 13 00:42:50 EEST 2026","Mon Jul 13 00:42:54 EEST 2026","3940","IoT Automation Suite","Sprint 4 & 5 Tests","com.dxc.iot.tests.AirPollutionDashboardTests","com.dxc.iot.tests.AirPollutionDashboardTests","testLocationFilterAccessible_AP005","testLocationFilterAccessible_AP005",""
"passed","Mon Jul 13 00:38:06 EEST 2026","Mon Jul 13 00:38:09 EEST 2026","2878","IoT Automation Suite","Sprint 4 & 5 Tests","com.dxc.iot.tests.AirPollutionDashboardTests","com.dxc.iot.tests.AirPollutionDashboardTests","testAirPollutionDashboardLoads_AP001","testAirPollutionDashboardLoads_AP001",""
"passed","Mon Jul 13 00:13:32 EEST 2026","Mon Jul 13 00:13:35 EEST 2026","3307","IoT Automation Suite","Sprint 3 Tests","com.dxc.iot.tests.TrafficDashboardTests","com.dxc.iot.tests.TrafficDashboardTests","testLocationFilterAccessible_TD005","testLocationFilterAccessible_TD005","Opens location filter and asserts display text is non-empty."
"passed","Mon Jul 13 00:04:24 EEST 2026","Mon Jul 13 00:04:47 EEST 2026","22850","IoT Automation Suite","Sprint 3 Tests","com.dxc.iot.tests.TrafficDashboardTests","com.dxc.iot.tests.TrafficDashboardTests","testCombinedFilterZeroResults_TD024","testCombinedFilterZeroResults_TD024","Applies a date range from April 2024 which has no sensor data. Asserts no-data message is displayed — UI handles zero results gracefully."
"passed","Sun Jul 12 23:35:16 EEST 2026","Sun Jul 12 23:35:19 EEST 2026","3498","IoT Automation Suite","Sprint 3 Tests","com.dxc.iot.tests.EntryPointTests","com.dxc.iot.tests.EntryPointTests","testTrafficCardNavigatesToDashboard_EP002","testTrafficCardNavigatesToDashboard_EP002","Clicks the Traffic card and asserts URL changes to /traffic."
"passed","Mon Jul 13 00:33:55 EEST 2026","Mon Jul 13 00:35:57 EEST 2026","121915","IoT Automation Suite","Sprint 4 & 5 Tests","com.dxc.iot.tests.StreetLightNotificationTests","com.dxc.iot.tests.StreetLightNotificationTests","testStreetLightNotificationFormat_SLN001","testStreetLightNotificationFormat_SLN001","Asserts a Street Light alert contains 'Power Consumption' or 'Brightness Level', 'above/below the limit', 'reading:', and 'threshold:'."
"passed","Mon Jul 13 00:23:37 EEST 2026","Mon Jul 13 00:23:44 EEST 2026","6972","IoT Automation Suite","Sprint 4 & 5 Tests","com.dxc.iot.tests.StreetLightDashboardTests","com.dxc.iot.tests.StreetLightDashboardTests","testCombinedFilters_DDT","testCombinedFilters_DDT",""
"passed","Sun Jul 12 23:32:52 EEST 2026","Sun Jul 12 23:32:55 EEST 2026","3097","IoT Automation Suite","Regression Tests","com.dxc.iot.tests.SessionTests","com.dxc.iot.tests.SessionTests","testAuthenticatedUserBlockedFromLogin_A067","testAuthenticatedUserBlockedFromLogin_A067",""
"passed","Mon Jul 13 00:30:13 EEST 2026","Mon Jul 13 00:30:18 EEST 2026","5095","IoT Automation Suite","Sprint 4 & 5 Tests","com.dxc.iot.tests.StreetLightDashboardTests","com.dxc.iot.tests.StreetLightDashboardTests","testStatusFilter_DDT","testStatusFilter_DDT",""
"passed","Sun Jul 12 23:33:19 EEST 2026","Sun Jul 12 23:33:22 EEST 2026","3300","IoT Automation Suite","Regression Tests","com.dxc.iot.tests.SessionTests","com.dxc.iot.tests.SessionTests","testJwtInterceptorPersistsAcrossNavigation","testJwtInterceptorPersistsAcrossNavigation",""
"passed","Sun Jul 12 23:34:04 EEST 2026","Sun Jul 12 23:34:05 EEST 2026","887","IoT Automation Suite","Regression Tests","com.dxc.iot.tests.SessionTests","com.dxc.iot.tests.SessionTests","testUnauthorizedAccessToProfile_A033","testUnauthorizedAccessToProfile_A033",""
"passed","Sun Jul 12 23:35:26 EEST 2026","Sun Jul 12 23:35:54 EEST 2026","28054","IoT Automation Suite","Sprint 3 Tests","com.dxc.iot.tests.NotificationTests","com.dxc.iot.tests.NotificationTests","testBellTogglesPanel_NT007","testBellTogglesPanel_NT007","First click opens, second click closes. Validates Angular toggle behavior."
"passed","Mon Jul 13 00:26:05 EEST 2026","Mon Jul 13 00:26:20 EEST 2026","15568","IoT Automation Suite","Sprint 4 & 5 Tests","com.dxc.iot.tests.StreetLightDashboardTests","com.dxc.iot.tests.StreetLightDashboardTests","testExpandedChartCloses_SLCG007","testExpandedChartCloses_SLCG007",""
"passed","Mon Jul 13 00:48:05 EEST 2026","Mon Jul 13 00:50:05 EEST 2026","120330","IoT Automation Suite","Sprint 4 & 5 Tests","com.dxc.iot.tests.AirPollutionNotificationTests","com.dxc.iot.tests.AirPollutionNotificationTests","testMixedNotifications_APN004","testMixedNotifications_APN004","Confirms the notification panel can display Air Pollution alerts alongside Traffic and Street Light alerts."
"passed","Sun Jul 12 23:26:39 EEST 2026","Sun Jul 12 23:26:45 EEST 2026","5899","IoT Automation Suite","Regression Tests","com.dxc.iot.tests.SettingsTests","com.dxc.iot.tests.SettingsTests","testSettingsPrePopulate_A051","testSettingsPrePopulate_A051",""
"passed","Sun Jul 12 23:44:02 EEST 2026","Sun Jul 12 23:46:20 EEST 2026","137451","IoT Automation Suite","Sprint 3 Tests","com.dxc.iot.tests.NotificationTests","com.dxc.iot.tests.NotificationTests","testNotificationMessageContainsLocation_NT013","testNotificationMessageContainsLocation_NT013","Asserts message contains one of the 3 confirmed locations: Industrial Zone B, Main St & 1st Ave, Central Park North."
"passed","Mon Jul 13 00:43:49 EEST 2026","Mon Jul 13 00:43:55 EEST 2026","5744","IoT Automation Suite","Sprint 4 & 5 Tests","com.dxc.iot.tests.AirPollutionDashboardTests","com.dxc.iot.tests.AirPollutionDashboardTests","testNextPaginationChangesData_AP003","testNextPaginationChangesData_AP003",""
"passed","Sun Jul 12 23:41:06 EEST 2026","Sun Jul 12 23:41:44 EEST 2026","38375","IoT Automation Suite","Sprint 3 Tests","com.dxc.iot.tests.NotificationTests","com.dxc.iot.tests.NotificationTests","testToastManualDismiss_NT014","testToastManualDismiss_NT014","Waits for toast to appear then clicks .toast-close button. Asserts toast disappears immediately without waiting for auto-dismiss."
"passed","Sun Jul 12 23:36:18 EEST 2026","Sun Jul 12 23:36:25 EEST 2026","7534","IoT Automation Suite","Sprint 3 Tests","com.dxc.iot.tests.NotificationTests","com.dxc.iot.tests.NotificationTests","testClickInsidePanelKeepsItOpen_NT011","testClickInsidePanelKeepsItOpen_NT011","Clicks .notif-panel header. Validates $event.stopPropagation() works."
"passed","Sun Jul 12 23:15:59 EEST 2026","Sun Jul 12 23:16:00 EEST 2026","1386","IoT Automation Suite","Regression Tests","com.dxc.iot.tests.SignUpTests","com.dxc.iot.tests.SignUpTests","testLoginLinkNavigation_A048","testLoginLinkNavigation_A048",""
"passed","Sun Jul 12 23:18:36 EEST 2026","Sun Jul 12 23:18:39 EEST 2026","3487","IoT Automation Suite","Regression Tests","com.dxc.iot.tests.ProfileTests","com.dxc.iot.tests.ProfileTests","testAvatarUpload_A050","testAvatarUpload_A050",""
"passed","Mon Jul 13 00:11:32 EEST 2026","Mon Jul 13 00:11:35 EEST 2026","3220","IoT Automation Suite","Sprint 3 Tests","com.dxc.iot.tests.TrafficDashboardTests","com.dxc.iot.tests.TrafficDashboardTests","testExpandSpeedChartShowsStats_CG009","testExpandSpeedChartShowsStats_CG009","Opens the expanded Average Speed chart modal and asserts the modal opens with stat cards visible."
"passed","Sun Jul 12 23:33:37 EEST 2026","Sun Jul 12 23:33:39 EEST 2026","2249","IoT Automation Suite","Regression Tests","com.dxc.iot.tests.SessionTests","com.dxc.iot.tests.SessionTests","testSidebarLogoutFromSettings_A065","testSidebarLogoutFromSettings_A065",""
"passed","Sun Jul 12 23:37:57 EEST 2026","Sun Jul 12 23:38:26 EEST 2026","29019","IoT Automation Suite","Sprint 3 Tests","com.dxc.iot.tests.NotificationTests","com.dxc.iot.tests.NotificationTests","testNotificationPanelOpens_NT003","testNotificationPanelOpens_NT003","Clicks .bell-btn and asserts .notif-panel becomes visible."
"passed","Mon Jul 13 00:20:56 EEST 2026","Mon Jul 13 00:20:59 EEST 2026","2887","IoT Automation Suite","Sprint 4 & 5 Tests","com.dxc.iot.tests.StreetLightDashboardTests","com.dxc.iot.tests.StreetLightDashboardTests","testBrightnessChartVisible_SLCG001","testBrightnessChartVisible_SLCG001",""
"passed","Sun Jul 12 23:37:45 EEST 2026","Sun Jul 12 23:37:51 EEST 2026","6129","IoT Automation Suite","Sprint 3 Tests","com.dxc.iot.tests.NotificationTests","com.dxc.iot.tests.NotificationTests","testNotificationBellVisible_NT001","testNotificationBellVisible_NT001","Asserts .bell-btn is present after login. Entry point to notification center."
"passed","Mon Jul 13 00:39:24 EEST 2026","Mon Jul 13 00:39:29 EEST 2026","5154","IoT Automation Suite","Sprint 4 & 5 Tests","com.dxc.iot.tests.AirPollutionDashboardTests","com.dxc.iot.tests.AirPollutionDashboardTests","testCombinedFilterZeroResults_AP024","testCombinedFilterZeroResults_AP024",""
"passed","Mon Jul 13 00:45:41 EEST 2026","Mon Jul 13 00:45:46 EEST 2026","4863","IoT Automation Suite","Sprint 4 & 5 Tests","com.dxc.iot.tests.AirPollutionDashboardTests","com.dxc.iot.tests.AirPollutionDashboardTests","testPreviousPageOnFirstPageIsNoOp_AP014","testPreviousPageOnFirstPageIsNoOp_AP014",""
"passed","Sun Jul 12 23:26:31 EEST 2026","Sun Jul 12 23:26:34 EEST 2026","2638","IoT Automation Suite","Regression Tests","com.dxc.iot.tests.SettingsTests","com.dxc.iot.tests.SettingsTests","testSettingsPageStructure_A024","testSettingsPageStructure_A024",""
"passed","Sun Jul 12 23:53:32 EEST 2026","Sun Jul 12 23:55:34 EEST 2026","121707","IoT Automation Suite","Sprint 3 Tests","com.dxc.iot.tests.NotificationTests","com.dxc.iot.tests.NotificationTests","testDismissSingleNotification_NT005","testDismissSingleNotification_NT005","Dismisses first .notif-item and asserts total count decreased."
"passed","Sun Jul 12 23:18:45 EEST 2026","Sun Jul 12 23:19:10 EEST 2026","24440","IoT Automation Suite","Regression Tests","com.dxc.iot.tests.ProfileTests","com.dxc.iot.tests.ProfileTests","testCancelCollapsesPasswordForm_A049","testCancelCollapsesPasswordForm_A049",""
"passed","Sun Jul 12 23:33:28 EEST 2026","Sun Jul 12 23:33:30 EEST 2026","2618","IoT Automation Suite","Regression Tests","com.dxc.iot.tests.SessionTests","com.dxc.iot.tests.SessionTests","testLogoutClearsStorage_A034","testLogoutClearsStorage_A034",""
"passed","Mon Jul 13 00:38:25 EEST 2026","Mon Jul 13 00:38:30 EEST 2026","4476","IoT Automation Suite","Sprint 4 & 5 Tests","com.dxc.iot.tests.AirPollutionDashboardTests","com.dxc.iot.tests.AirPollutionDashboardTests","testChartsEmptyState_APCG005","testChartsEmptyState_APCG005",""
"passed","Sun Jul 12 23:33:01 EEST 2026","Sun Jul 12 23:33:03 EEST 2026","2491","IoT Automation Suite","Regression Tests","com.dxc.iot.tests.SessionTests","com.dxc.iot.tests.SessionTests","testAuthenticatedUserBlockedFromSignup_A068","testAuthenticatedUserBlockedFromSignup_A068",""
"passed","Mon Jul 13 00:19:48 EEST 2026","Mon Jul 13 00:19:51 EEST 2026","3535","IoT Automation Suite","Sprint 3 Tests","com.dxc.iot.tests.TrafficDashboardTests","com.dxc.iot.tests.TrafficDashboardTests","testTrafficDashboardLoads_TD001","testTrafficDashboardLoads_TD001","Navigates to /traffic and asserts the data table is visible with at least one row."
"passed","Sun Jul 12 23:20:31 EEST 2026","Sun Jul 12 23:20:34 EEST 2026","3315","IoT Automation Suite","Regression Tests","com.dxc.iot.tests.ProfileTests","com.dxc.iot.tests.ProfileTests","testProfileNavigation_A010","testProfileNavigation_A010",""
"passed","Mon Jul 13 00:17:38 EEST 2026","Mon Jul 13 00:17:40 EEST 2026","2463","IoT Automation Suite","Sprint 3 Tests","com.dxc.iot.tests.TrafficDashboardTests","com.dxc.iot.tests.TrafficDashboardTests","testSpeedChartVisible_CG002","testSpeedChartVisible_CG002","Asserts the Average Speed Distribution bar chart is rendered on /traffic."
"passed","Mon Jul 13 00:28:24 EEST 2026","Mon Jul 13 00:28:32 EEST 2026","7813","IoT Automation Suite","Sprint 4 & 5 Tests","com.dxc.iot.tests.StreetLightDashboardTests","com.dxc.iot.tests.StreetLightDashboardTests","testPaginationResetsAfterFilter_SL022","testPaginationResetsAfterFilter_SL022",""
"passed","Mon Jul 13 00:46:48 EEST 2026","Mon Jul 13 00:46:51 EEST 2026","2985","IoT Automation Suite","Sprint 4 & 5 Tests","com.dxc.iot.tests.AirPollutionDashboardTests","com.dxc.iot.tests.AirPollutionDashboardTests","testTableHasAllColumnHeaders_AP006","testTableHasAllColumnHeaders_AP006",""
"passed","Mon Jul 13 00:30:23 EEST 2026","Mon Jul 13 00:30:26 EEST 2026","3462","IoT Automation Suite","Sprint 4 & 5 Tests","com.dxc.iot.tests.StreetLightDashboardTests","com.dxc.iot.tests.StreetLightDashboardTests","testStreetLightDashboardLoads_SL001","testStreetLightDashboardLoads_SL001","Navigates to /street-light and asserts the data table is visible with at least one row."
"passed","Sun Jul 12 23:32:45 EEST 2026","Sun Jul 12 23:32:47 EEST 2026","2775","IoT Automation Suite","Regression Tests","com.dxc.iot.tests.HomeTests","com.dxc.iot.tests.HomeTests","testHomePageFeatures","testHomePageFeatures",""
"passed","Mon Jul 13 00:42:29 EEST 2026","Mon Jul 13 00:42:45 EEST 2026","15791","IoT Automation Suite","Sprint 4 & 5 Tests","com.dxc.iot.tests.AirPollutionDashboardTests","com.dxc.iot.tests.AirPollutionDashboardTests","testExpandedOzoneChartCloses_APCG010","testExpandedOzoneChartCloses_APCG010",""
"passed","Mon Jul 13 00:25:26 EEST 2026","Mon Jul 13 00:25:40 EEST 2026","14697","IoT Automation Suite","Sprint 4 & 5 Tests","com.dxc.iot.tests.StreetLightDashboardTests","com.dxc.iot.tests.StreetLightDashboardTests","testDateFilter_DDT","testDateFilter_DDT",""
"passed","Mon Jul 13 00:17:53 EEST 2026","Mon Jul 13 00:18:27 EEST 2026","34008","IoT Automation Suite","Sprint 3 Tests","com.dxc.iot.tests.TrafficDashboardTests","com.dxc.iot.tests.TrafficDashboardTests","testToastAppearsOnThresholdBreach_TD018","testToastAppearsOnThresholdBreach_TD018","Waits up to 30s for a toast. Skips gracefully if no threshold breached."
"passed","Sun Jul 12 23:38:32 EEST 2026","Sun Jul 12 23:40:33 EEST 2026","120343","IoT Automation Suite","Sprint 3 Tests","com.dxc.iot.tests.NotificationTests","com.dxc.iot.tests.NotificationTests","testNotificationsExist_NT004","testNotificationsExist_NT004","Waits up to 60s for notifications. Asserts count > 0."
"passed","Sun Jul 12 23:55:39 EEST 2026","Sun Jul 12 23:57:56 EEST 2026","137529","IoT Automation Suite","Sprint 3 Tests","com.dxc.iot.tests.NotificationTests","com.dxc.iot.tests.NotificationTests","testClearAllNotifications_NT006","testClearAllNotifications_NT006","Clicks .notif-clear-all and asserts .notif-item list is empty."
"passed","Mon Jul 13 00:16:15 EEST 2026","Mon Jul 13 00:16:20 EEST 2026","4662","IoT Automation Suite","Sprint 3 Tests","com.dxc.iot.tests.TrafficDashboardTests","com.dxc.iot.tests.TrafficDashboardTests","testPreviousPageOnFirstPageIsNoOp_TD014","testPreviousPageOnFirstPageIsNoOp_TD014","Clicks Previous on page 1. Table must not change — no negative page navigation."
"passed","Sun Jul 12 23:34:11 EEST 2026","Sun Jul 12 23:34:12 EEST 2026","955","IoT Automation Suite","Regression Tests","com.dxc.iot.tests.SessionTests","com.dxc.iot.tests.SessionTests","testUnauthorizedAccessToSettings_A066","testUnauthorizedAccessToSettings_A066",""
"passed","Mon Jul 13 00:29:54 EEST 2026","Mon Jul 13 00:29:58 EEST 2026","3576","IoT Automation Suite","Sprint 4 & 5 Tests","com.dxc.iot.tests.StreetLightDashboardTests","com.dxc.iot.tests.StreetLightDashboardTests","testSorting_DDT","testSorting_DDT",""
"passed","Sun Jul 12 23:17:14 EEST 2026","Sun Jul 12 23:17:16 EEST 2026","1616","IoT Automation Suite","Regression Tests","com.dxc.iot.tests.LoginTests","com.dxc.iot.tests.LoginTests","testCreateOneLinkNavigation_A045","testCreateOneLinkNavigation_A045",""
"passed","Mon Jul 13 00:21:45 EEST 2026","Mon Jul 13 00:21:51 EEST 2026","5346","IoT Automation Suite","Sprint 4 & 5 Tests","com.dxc.iot.tests.StreetLightDashboardTests","com.dxc.iot.tests.StreetLightDashboardTests","testChartsVisibleAfterPagination_SLCG008","testChartsVisibleAfterPagination_SLCG008",""
"passed","Mon Jul 13 00:45:17 EEST 2026","Mon Jul 13 00:45:23 EEST 2026","5260","IoT Automation Suite","Sprint 4 & 5 Tests","com.dxc.iot.tests.AirPollutionDashboardTests","com.dxc.iot.tests.AirPollutionDashboardTests","testPollutionLevelFilter_DDT","testPollutionLevelFilter_DDT",""
"passed","Sun Jul 12 23:16:56 EEST 2026","Sun Jul 12 23:16:57 EEST 2026","1325","IoT Automation Suite","Regression Tests","com.dxc.iot.tests.LoginTests","com.dxc.iot.tests.LoginTests","testLogin","testLogin",""
"passed","Sun Jul 12 23:20:44 EEST 2026","Sun Jul 12 23:20:46 EEST 2026","2277","IoT Automation Suite","Regression Tests","com.dxc.iot.tests.SettingsTests","com.dxc.iot.tests.SettingsTests","testInfoMetricChips_A055","testInfoMetricChips_A055",""
"passed","Sun Jul 12 23:35:06 EEST 2026","Sun Jul 12 23:35:08 EEST 2026","2348","IoT Automation Suite","Sprint 3 Tests","com.dxc.iot.tests.EntryPointTests","com.dxc.iot.tests.EntryPointTests","testStreetLightCardOpensModal_EP004","testStreetLightCardOpensModal_EP004","Clicks the Street Light card and asserts navigation to /street-light."
"passed","Mon Jul 13 00:25:46 EEST 2026","Mon Jul 13 00:25:50 EEST 2026","4183","IoT Automation Suite","Sprint 4 & 5 Tests","com.dxc.iot.tests.StreetLightDashboardTests","com.dxc.iot.tests.StreetLightDashboardTests","testExpandChartShowsStats_SLCG004","testExpandChartShowsStats_SLCG004",""
"passed","Mon Jul 13 00:11:17 EEST 2026","Mon Jul 13 00:11:22 EEST 2026","4209","IoT Automation Suite","Sprint 3 Tests","com.dxc.iot.tests.TrafficDashboardTests","com.dxc.iot.tests.TrafficDashboardTests","testExpandChartShowsStats_CG004","testExpandChartShowsStats_CG004","Clicks 'Click to expand' on the Traffic Density chart and asserts the expanded view opens with Peak Density stat visible."
"passed","Mon Jul 13 00:28:55 EEST 2026","Mon Jul 13 00:29:00 EEST 2026","4854","IoT Automation Suite","Sprint 4 & 5 Tests","com.dxc.iot.tests.StreetLightDashboardTests","com.dxc.iot.tests.StreetLightDashboardTests","testPreviousPageOnFirstPageIsNoOp_SL014","testPreviousPageOnFirstPageIsNoOp_SL014",""
"passed","Mon Jul 13 00:50:11 EEST 2026","Mon Jul 13 00:52:11 EEST 2026","120410","IoT Automation Suite","Sprint 4 & 5 Tests","com.dxc.iot.tests.AirPollutionNotificationTests","com.dxc.iot.tests.AirPollutionNotificationTests","testAirPollutionNotificationFormat_APN001","testAirPollutionNotificationFormat_APN001","Asserts an Air Pollution alert contains 'CO Levels' or 'Ozone', 'above/below the limit', 'reading:', and 'threshold:'."
"passed","Mon Jul 13 00:38:15 EEST 2026","Mon Jul 13 00:38:18 EEST 2026","3549","IoT Automation Suite","Sprint 4 & 5 Tests","com.dxc.iot.tests.AirPollutionDashboardTests","com.dxc.iot.tests.AirPollutionDashboardTests","testChartTitlesCorrect_APCG006","testChartTitlesCorrect_APCG006",""
